#{"t_start": 1771931170.2184632, "env_id": "ALE/Pacman-v5"}
r,l,t
351.0,694,39643.213198
460.0,1262,39672.180915
216.0,968,39694.352736
348.0,886,39714.751131
289.0,862,39734.461957
96.0,686,39750.040863
66.0,700,39766.134242
97.0,547,39778.732761
176.0,810,39797.258194
42.0,586,39810.618626
79.0,890,39831.13709
56.0,808,39849.462347
100.0,708,39865.665674
103.0,644,39880.342217
184.0,646,39895.111928
121.0,932,39916.443859
489.0,1151,39942.781093
365.0,818,39961.604308
215.0,853,39981.243299
365.0,860,40000.98782
86.0,796,40019.263715
48.0,852,40038.868379
516.0,1776,40079.571595
488.0,858,40099.133714
238.0,872,40119.113175
194.0,818,40137.869226
177.0,814,40156.518252
478.0,950,40178.304443
198.0,808,40196.805836
95.0,626,40211.226821
189.0,670,40226.523518
307.0,1042,40250.368293
101.0,684,40266.129319
197.0,846,40285.477327
125.0,814,40304.118165
29.0,458,40314.509209
451.0,1136,40340.508722
175.0,524,40352.556407
199.0,730,40369.212948
60.0,652,40384.131944
448.0,818,40402.711738
269.0,890,40423.180135
98.0,582,40436.588623
222.0,1058,40460.712063
297.0,980,40483.102566
487.0,980,40505.529189
472.0,900,40526.118321
491.0,1238,40554.4466
199.0,824,40573.398705
216.0,978,40595.854225
28.0,506,40607.523879
138.0,1044,40631.509547
358.0,808,40650.008269
204.0,760,40667.368984
480.0,974,40689.555668
194.0,758,40706.808444
131.0,926,40728.05495
462.0,1028,40751.680145
338.0,660,40766.852828
183.0,692,40782.789798
476.0,1080,40807.432257
35.0,574,40820.602794
390.0,888,40840.85321
313.0,996,40863.696367
261.0,1028,40887.180566
236.0,1016,40910.524611
188.0,624,40924.634301
478.0,918,40945.602737
557.0,1151,40971.921887
40.0,706,40988.02403
92.0,714,41004.46243
202.0,770,41022.120332
475.0,882,41042.320952
345.0,706,41058.242565
51.0,1072,41082.711676
96.0,748,41099.649549
166.0,716,41116.057331
302.0,880,41136.225382
181.0,586,41149.809393
386.0,1160,41176.321892
425.0,980,41198.728097
363.0,718,41215.429873
225.0,946,41237.008559
114.0,671,41252.337378
389.0,1200,41280.070889
257.0,916,41300.930199
510.0,940,41322.430736
466.0,880,41342.524288
255.0,828,41361.621269
161.0,846,41381.125234
148.0,832,41400.149356
306.0,1026,41423.69671
487.0,1116,41449.243202
61.0,680,41464.68087
29.0,472,41475.447765
200.0,818,41494.149782
495.0,928,41515.4009
92.0,634,41530.008401
426.0,970,41552.338162
360.0,778,41570.307608
483.0,1008,41593.134185
368.0,778,41611.020282
330.0,946,41632.695758
403.0,1056,41656.790868
148.0,802,41675.181992
297.0,802,41693.5086
353.0,782,41711.477251
571.0,1180,41738.695708
376.0,1150,41764.99339
323.0,1020,41788.367601
361.0,724,41804.946257
360.0,792,41823.025423
197.0,886,41843.38384
438.0,1048,41867.445752
468.0,920,41888.430715
354.0,872,41908.427028
357.0,696,41924.446194
532.0,970,41946.649215
397.0,920,41967.61748
346.0,684,41983.290179
356.0,772,42001.009315
65.0,654,42015.856707
308.0,888,42036.211722
460.0,848,42055.617729
357.0,676,42071.072262
107.0,762,42088.650091
35.0,642,42103.289975
198.0,772,42121.077057
118.0,904,42141.696589
106.0,638,42156.412094
188.0,946,42178.101916
54.0,750,42195.291099
207.0,849,42214.617769
359.0,826,42233.539446
359.0,768,42251.180887
162.0,1082,42275.838238
361.0,846,42295.289715
337.0,614,42309.39951
491.0,974,42331.789478
400.0,976,42354.165437
73.0,643,42368.914948
308.0,974,42391.184076
365.0,828,42410.040836
354.0,708,42426.383077
376.0,1130,42452.087222
496.0,946,42473.680194
544.0,1118,42499.336729
467.0,898,42519.821624
362.0,740,42536.76034
474.0,904,42557.462527
245.0,1008,42580.27418
198.0,625,42594.666
323.0,850,42614.053154
395.0,1144,42640.008795
69.0,877,42659.969188
466.0,878,42679.986165
74.0,796,42698.137069
190.0,701,42714.039789
498.0,902,42734.695795
356.0,798,42753.025505
197.0,682,42768.72707
180.0,798,42786.931329
67.0,1088,42811.791246
93.0,1310,42841.587077
351.0,670,42857.008546
41.0,597,42870.743943
364.0,848,42890.149139
237.0,812,42908.806283
544.0,1170,42935.555514
419.0,762,42952.86817
457.0,914,42973.946044
361.0,690,42989.868758
173.0,548,43002.489907
43.0,662,43017.665512
75.0,838,43036.961154
486.0,1258,43065.71132
381.0,850,43085.023983
502.0,1220,43113.08647
378.0,837,43132.242706
498.0,982,43154.630075
200.0,858,43174.071542
211.0,746,43191.119028
487.0,912,43211.946004
53.0,834,43231.008946
193.0,731,43247.686345
480.0,965,43269.743492
345.0,610,43283.679664
351.0,840,43302.829263
494.0,1022,43326.274956
371.0,832,43345.289572
86.0,768,43363.02485
41.0,624,43377.244179
810.0,1132,43403.056839
35.0,586,43416.524438
183.0,664,43431.744306
478.0,936,43453.211598
214.0,725,43469.88459
220.0,782,43487.829252
177.0,594,43501.291698
207.0,712,43517.696887
270.0,872,43537.634024
173.0,550,43550.259798
369.0,734,43567.109318
183.0,612,43581.180732
198.0,820,43600.056572
196.0,730,43616.900554
229.0,838,43636.165116
26.0,436,43646.141289
385.0,1170,43672.915561
246.0,984,43695.274084
390.0,863,43715.150221
309.0,1018,43738.506999
512.0,1064,43762.711721
326.0,1052,43786.853218
45.0,620,43801.031753
198.0,938,43822.572206
504.0,1262,43851.455964
339.0,624,43865.820977
201.0,754,43882.993083
378.0,746,43900.164913
401.0,1268,43929.258487
199.0,786,43947.211856
95.0,626,43961.540345
218.0,1064,43985.929879
367.0,960,44007.971356
383.0,828,44026.852339
227.0,860,44046.3993
181.0,796,44064.719362
359.0,750,44082.029888
528.0,1076,44106.635322
387.0,765,44124.225883
48.0,618,44138.399863
344.0,626,44152.69629
32.0,616,44166.961567
366.0,958,44189.073345
209.0,974,44211.180691
47.0,712,44227.430897
359.0,723,44243.961419
421.0,744,44260.899857
196.0,681,44276.539858
98.0,598,44290.211505
16.0,474,44300.977604
366.0,762,44318.368924
393.0,860,44337.946697
399.0,1044,44361.805056
205.0,800,44380.016711
342.0,698,44395.914959
468.0,868,44415.619013
175.0,568,44428.649885
173.0,578,44441.884308
462.0,912,44462.711121
498.0,1118,44488.320964
130.0,860,44507.931254
201.0,886,44528.11789
265.0,808,44546.539769
260.0,870,44566.600822
212.0,820,44585.513355
61.0,820,44604.258209
400.0,1108,44629.52388
109.0,680,44645.229209
188.0,658,44660.368658
77.0,717,44676.727109
220.0,780,44694.681331
110.0,680,44710.352374
387.0,782,44728.28937
35.0,524,44740.258904
348.0,698,44756.398915
300.0,824,44775.315295
199.0,738,44792.152146
420.0,990,44814.555431
364.0,724,44831.181316
364.0,778,44848.836685
372.0,814,44867.4308
120.0,756,44884.574073
60.0,874,44904.399229
123.0,858,44924.008966
484.0,952,44945.946574
363.0,874,44966.072854
369.0,802,44984.367778
330.0,920,45005.383832
303.0,816,45023.954799
465.0,956,45045.77363
331.0,984,45068.383395
326.0,1032,45092.165308
315.0,1052,45116.432121
353.0,800,45134.695708
365.0,910,45155.495094
555.0,1016,45178.571694
59.0,630,45193.055609
545.0,1072,45217.586422
193.0,747,45234.78797
206.0,844,45254.227298
350.0,698,45270.249813
363.0,670,45285.47747
188.0,890,45305.929816
511.0,1063,45330.227275
134.0,908,45350.962556
19.0,428,45360.868209
243.0,920,45381.773844
478.0,1134,45407.545237
101.0,702,45423.64883
516.0,1128,45449.274411
49.0,768,45466.867359
222.0,954,45488.713104
37.0,546,45501.149408
518.0,1158,45527.678466
74.0,662,45542.896088
540.0,1098,45567.836885
513.0,1012,45591.039425
30.0,482,45602.196754
88.0,610,45616.18061
466.0,838,45635.30476
490.0,828,45654.242385
404.0,1170,45681.072388
57.0,558,45693.811813
125.0,836,45712.851641
374.0,824,45731.756222
507.0,984,45754.227578
369.0,724,45770.759443
504.0,1044,45794.64871
216.0,3186,45868.416026
179.0,620,45882.686023
222.0,879,45902.703305
105.0,898,45923.322485
189.0,666,45938.400122
207.0,846,45957.835437
346.0,580,45971.087385
356.0,676,45986.524437
489.0,1110,46011.752724
492.0,990,46034.385027
268.0,1156,46060.883728
528.0,1032,46084.593486
214.0,714,46100.962321
123.0,788,46119.07066
95.0,674,46134.431406
175.0,694,46150.477539
346.0,662,46165.728467
477.0,934,46187.166682
286.0,858,46206.876853
344.0,726,46223.29335
304.0,980,46245.898929
30.0,520,46257.904618
471.0,974,46280.102547
433.0,796,46298.321218
17.0,450,46308.681965
35.0,668,46324.1185
34.0,552,46336.899134
44.0,852,46356.477546
33.0,568,46369.50886
170.0,870,46389.446157
116.0,965,46411.696949
45.0,680,46427.321657
