#{"t_start": 1771242932.9811652, "env_id": "ALE/Pacman-v5"}
r,l,t
262.0,1108,2179.331145
106.0,1240,2184.772987
84.0,728,2188.142884
122.0,1120,2192.736177
65.0,748,2195.817429
87.0,728,2198.768341
121.0,988,2202.675851
74.0,796,2206.008166
97.0,1044,2210.873561
106.0,934,2214.780276
131.0,1186,2219.605483
91.0,850,2223.026272
45.0,466,2224.882947
67.0,660,2227.492941
47.0,490,2229.593667
43.0,510,2231.97233
97.0,672,2234.914615
58.0,647,2237.596217
107.0,970,2241.509299
44.0,466,2243.338518
67.0,628,2245.86487
173.0,1157,2250.427634
80.0,802,2254.178259
144.0,1064,2258.900972
86.0,704,2261.771823
107.0,1106,2266.253198
78.0,772,2269.413071
102.0,918,2273.06693
91.0,918,2277.08238
88.0,932,2281.177586
75.0,912,2284.94622
107.0,1386,2290.401224
232.0,1030,2294.434725
108.0,1140,2299.353806
104.0,1048,2303.94244
63.0,854,2307.451733
257.0,1058,2311.801638
135.0,774,2314.890481
100.0,764,2317.880435
89.0,918,2321.707075
133.0,846,2325.564026
74.0,774,2328.748306
160.0,1186,2333.607808
85.0,749,2336.597579
99.0,772,2339.692777
105.0,870,2343.146536
109.0,976,2347.749017
80.0,1186,2352.823322
110.0,760,2355.888883
156.0,741,2358.86814
98.0,644,2361.44734
95.0,964,2365.237566
114.0,1018,2370.014271
130.0,1134,2374.85777
66.0,605,2377.362187
72.0,688,2380.120097
99.0,981,2384.052582
241.0,1062,2388.22406
91.0,906,2392.390736
412.0,1356,2398.142255
332.0,960,2402.005584
275.0,869,2405.491605
124.0,960,2409.750361
77.0,712,2413.214069
92.0,917,2417.250674
118.0,972,2421.529385
103.0,958,2425.525593
147.0,1006,2429.645176
131.0,1209,2434.486163
124.0,1078,2438.782408
138.0,1224,2443.653021
127.0,1140,2448.201852
447.0,1170,2452.886806
95.0,1092,2457.408065
92.0,962,2461.312536
431.0,1012,2465.373899
97.0,696,2468.14767
266.0,984,2472.17151
85.0,742,2475.116233
76.0,624,2477.631647
268.0,1042,2481.785951
231.0,1044,2485.953148
248.0,1090,2490.376479
305.0,972,2494.243391
123.0,866,2497.697273
389.0,1032,2501.839421
159.0,1063,2506.083392
129.0,1288,2511.276439
95.0,924,2514.954005
108.0,870,2518.453642
130.0,1154,2523.158663
91.0,972,2527.030748
110.0,848,2530.398252
94.0,848,2533.777042
104.0,934,2537.479491
118.0,796,2540.638507
269.0,1102,2545.001224
161.0,922,2548.668691
199.0,1092,2553.151907
108.0,1176,2557.902257
165.0,1348,2563.652663
123.0,1032,2568.782191
161.0,1096,2574.807818
249.0,1186,2580.778977
268.0,970,2585.783828
97.0,978,2590.420924
122.0,1054,2595.808822
97.0,1000,2600.618161
68.0,690,2603.830926
210.0,958,2608.572363
106.0,809,2612.023451
75.0,934,2616.000784
94.0,938,2619.773773
124.0,1154,2624.387783
92.0,906,2628.179344
87.0,948,2632.013715
116.0,1110,2636.442083
82.0,880,2639.955586
105.0,802,2643.14998
112.0,874,2646.855091
92.0,872,2650.345267
107.0,1024,2654.422668
39.0,452,2656.227978
80.0,886,2659.762978
86.0,950,2663.545518
51.0,846,2666.914846
177.0,820,2670.16823
28.0,428,2671.885229
112.0,1288,2677.013717
66.0,868,2680.580918
85.0,836,2683.930542
67.0,582,2686.272888
55.0,788,2689.569152
200.0,914,2693.255152
84.0,738,2696.223152
214.0,1030,2700.409581
101.0,1044,2704.629817
84.0,710,2707.516054
108.0,1266,2712.66928
211.0,1118,2717.114566
99.0,1200,2722.144779
44.0,438,2723.892779
346.0,1290,2729.12803
117.0,816,2732.390625
123.0,834,2735.724742
209.0,956,2739.562982
84.0,766,2742.796503
86.0,642,2745.359546
144.0,1108,2749.871237
202.0,1158,2754.52473
571.0,1072,2758.810324
111.0,760,2761.844385
147.0,1266,2767.040878
150.0,1001,2771.021216
231.0,750,2774.101642
79.0,860,2777.532698
289.0,1094,2781.905864
274.0,1084,2786.217128
376.0,1040,2790.356741
187.0,1046,2794.497831
169.0,916,2798.152031
98.0,874,2801.631575
127.0,858,2805.134862
233.0,1082,2809.44295
96.0,934,2813.168303
170.0,990,2817.157746
370.0,924,2820.849041
100.0,870,2824.313041
398.0,1146,2828.911559
162.0,900,2832.515044
42.0,460,2834.356045
103.0,893,2838.018677
274.0,1026,2842.127255
120.0,902,2845.740574
106.0,732,2848.691623
89.0,702,2851.506804
77.0,606,2853.916901
73.0,649,2856.613053
64.0,668,2859.290099
139.0,1026,2863.382587
148.0,805,2866.627145
474.0,1112,2871.233263
108.0,1254,2876.221908
87.0,946,2879.999547
250.0,989,2883.942998
89.0,774,2887.025998
248.0,1410,2892.618641
256.0,944,2896.361641
267.0,1064,2900.696024
35.0,436,2902.447382
310.0,1194,2907.210719
459.0,950,2910.992719
720.0,1354,2916.400711
245.0,946,2920.168037
86.0,686,2922.899091
163.0,848,2926.254297
25.0,424,2927.957395
137.0,1174,2932.767739
223.0,862,2936.206908
130.0,786,2939.324625
122.0,850,2942.810671
251.0,988,2946.765834
252.0,988,2950.6933
291.0,836,2954.009768
90.0,874,2957.489879
122.0,792,2960.647579
155.0,926,2964.504674
87.0,868,2967.966674
165.0,816,2971.224125
241.0,1070,2975.47854
116.0,802,2978.67754
